"","Id","Grupo","Edad","Sexo","Dedica_AP1","Dedica_DPyR1","ConPrevio","items","responses"
"2933",306,3,19,0,1,1,0,"r51",0
"2934",58,1,18,0,1,1,0,"r51",1
"2935",3,1,24,1,1,0,1,"r51",0
"2936",264,3,19,1,0,0,1,"r51",0
"2937",187,2,19,0,0,0,0,"r51",0
"2938",251,3,20,0,1,1,0,"r51",0
"2939",65,1,19,0,1,1,0,"r51",0
"2940",235,3,26,0,0,0,1,"r51",0
"2941",72,1,19,0,0,0,0,"r51",0
"2942",114,1,19,0,0,0,0,"r51",0
"2943",272,3,19,0,1,1,0,"r51",0
"2944",233,2,19,0,0,1,0,"r51",0
"2945",249,3,20,0,0,0,1,"r51",0
"2946",319,3,19,0,1,1,0,"r51",0
"2947",63,1,18,0,1,1,0,"r51",0
"2948",217,2,19,0,0,1,0,"r51",0
"2949",79,1,18,0,1,1,0,"r51",1
"2950",73,1,19,0,1,0,0,"r51",0
"2951",196,2,19,0,0,0,0,"r51",0
"2952",43,1,19,0,0,0,0,"r51",0
"2953",104,1,19,0,1,1,0,"r51",0
"2954",59,1,18,0,1,0,0,"r51",0
"2955",211,2,18,0,1,1,0,"r51",0
"2956",151,2,20,1,0,0,1,"r51",0
"2957",294,3,20,1,0,0,1,"r51",0
"2958",242,3,22,1,0,0,0,"r51",0
"2959",287,3,19,0,0,0,0,"r51",0
"2960",37,1,19,0,1,0,0,"r51",0
"2961",300,3,19,0,1,1,0,"r51",0
"2962",183,2,19,0,1,1,0,"r51",0
"2963",308,3,19,0,1,1,0,"r51",0
"2964",100,1,18,0,1,1,0,"r51",0
"2965",11,1,22,1,1,1,0,"r51",0
"2966",160,2,19,0,0,0,0,"r51",0
"2967",32,1,19,0,0,0,0,"r51",0
"2968",203,2,18,0,0,1,0,"r51",0
"2969",62,1,19,0,1,1,0,"r51",0
"2970",181,2,18,0,0,1,0,"r51",0
"2971",318,3,19,0,1,1,0,"r51",0
"2972",139,2,21,1,0,1,1,"r51",0
"2973",78,1,22,1,1,0,1,"r51",0
"2974",129,2,20,1,0,1,1,"r51",0
"2975",325,3,19,1,1,1,1,"r51",0
"2976",87,1,18,0,1,1,0,"r51",0
"2977",92,1,18,0,1,1,0,"r51",0
"2978",49,1,19,0,1,1,0,"r51",0
"2979",292,3,19,0,0,0,0,"r51",0
"2980",18,1,21,1,1,1,1,"r51",0
"2981",25,1,19,0,1,1,0,"r51",0
"2982",95,1,19,0,1,1,0,"r51",0
"2983",110,1,19,0,1,1,0,"r51",0
"2984",91,1,18,0,1,1,0,"r51",0
"2985",208,2,19,0,0,0,0,"r51",0
"2986",167,2,19,0,0,0,0,"r51",0
"2987",191,2,18,0,0,1,0,"r51",0
"2988",171,2,19,0,0,1,0,"r51",0
"2989",195,2,24,0,0,1,0,"r51",0
"2990",263,3,21,1,0,0,1,"r51",0
"2991",137,2,20,1,0,0,1,"r51",0
"2992",226,2,18,0,1,1,0,"r51",1
"2993",6,1,21,0,1,0,0,"r51",0
"2994",316,3,20,1,1,1,1,"r51",0
"2995",68,1,18,0,0,1,0,"r51",0
"2996",212,2,19,0,1,1,0,"r51",0
"2997",39,1,19,0,1,1,0,"r51",0
"2998",286,3,19,0,1,0,0,"r51",0
"2999",317,3,19,0,1,1,0,"r51",0
"3000",206,2,19,0,1,1,0,"r51",0
"3001",36,1,19,0,1,1,0,"r51",1
"3002",10,1,20,0,1,1,0,"r51",0
"3003",285,3,19,0,1,0,0,"r51",0
"3004",331,3,19,1,1,1,1,"r51",0
"3005",84,1,22,1,1,0,1,"r51",0
"3006",46,1,19,0,1,0,0,"r51",0
"3007",289,3,19,0,1,1,0,"r51",0
"3008",118,1,18,0,1,1,0,"r51",0
"3009",241,3,22,1,0,0,1,"r51",0
"3010",198,2,20,1,0,1,1,"r51",0
"3011",150,2,20,0,0,0,0,"r51",0
"3012",227,2,19,0,0,1,0,"r51",0
"3013",200,2,18,0,0,0,0,"r51",0
"3014",274,3,19,0,1,1,0,"r51",0
"3015",170,2,19,0,1,1,0,"r51",0
"3016",210,2,18,0,0,0,0,"r51",0
"3017",106,1,19,0,1,1,0,"r51",1
"3018",266,3,19,0,1,1,0,"r51",0
"3019",19,1,19,0,0,1,0,"r51",0
"3020",164,2,19,0,1,1,0,"r51",0
"3021",44,1,19,0,1,1,0,"r51",0
"3022",207,2,18,0,0,1,0,"r51",0
"3023",220,2,18,1,0,0,0,"r51",0
"3024",157,2,19,0,0,0,0,"r51",0
"3025",103,1,19,0,1,0,0,"r51",0
"3026",99,1,19,0,1,1,0,"r51",0
"3027",22,1,19,0,1,1,0,"r51",0
"3028",333,3,19,0,0,0,0,"r51",0
"3029",90,1,18,0,0,0,0,"r51",0
"3030",262,3,20,1,0,0,1,"r51",1
"3031",330,3,18,0,0,0,0,"r51",0
"3032",284,3,20,1,0,0,1,"r51",0
"3033",77,1,19,0,1,1,0,"r51",0
"3034",16,1,21,0,0,0,1,"r51",0
"3035",315,3,19,0,0,0,1,"r51",0
"3036",119,1,19,0,0,1,0,"r51",0
"3037",288,3,19,0,1,1,0,"r51",1
"3038",278,3,19,0,1,0,0,"r51",0
"3039",38,1,19,0,0,0,0,"r51",0
"3040",50,1,19,0,1,1,0,"r51",0
"3041",113,1,19,0,0,0,0,"r51",0
"3042",218,2,18,0,1,0,0,"r51",1
"3043",158,2,19,0,0,0,0,"r51",0
"3044",311,3,19,0,0,0,0,"r51",1
"3045",134,2,20,0,1,1,1,"r51",0
"3046",305,3,18,0,0,0,0,"r51",0
"3047",66,1,18,0,1,1,0,"r51",0
"3048",69,1,18,0,1,1,0,"r51",0
"3049",184,2,18,0,1,1,0,"r51",0
"3050",337,3,18,0,0,0,0,"r51",0
"3051",161,2,21,0,1,1,0,"r51",1
"3052",98,1,19,0,1,0,0,"r51",0
"3053",97,1,19,0,0,0,0,"r51",0
"3054",154,2,19,0,0,1,0,"r51",0
"3055",176,2,19,0,0,1,1,"r51",0
"3056",40,1,19,0,1,1,0,"r51",0
"3057",290,3,19,0,0,0,0,"r51",0
"3058",12,1,20,1,1,0,1,"r51",0
"3059",83,1,19,0,0,0,0,"r51",0
"3060",275,3,19,0,0,0,0,"r51",0
"3061",280,3,19,0,0,0,0,"r51",0
"3062",123,2,22,1,1,1,1,"r51",0
"3063",86,1,18,0,0,0,0,"r51",0
"3064",111,1,21,1,1,1,0,"r51",1
"3065",273,3,26,0,1,0,1,"r51",0
"3066",30,1,19,0,1,1,0,"r51",0
"3067",232,2,19,0,1,1,0,"r51",0
"3068",240,3,22,1,1,0,0,"r51",0
"3069",314,3,20,0,0,0,1,"r51",0
"3070",190,2,18,0,0,1,0,"r51",0
"3071",295,3,19,0,1,1,0,"r51",0
"3072",323,3,19,0,1,0,1,"r51",0
"3073",17,1,20,0,1,1,1,"r51",0
"3074",172,2,19,0,1,1,0,"r51",0
"3075",247,3,21,0,1,1,0,"r51",0
"3076",27,1,19,0,1,1,0,"r51",0
"3077",169,2,19,1,0,0,0,"r51",0
"3078",56,1,19,0,0,1,0,"r51",0
"3079",57,1,18,0,0,1,0,"r51",0
"3080",147,2,19,0,0,0,0,"r51",0
"3081",188,2,19,0,1,0,0,"r51",0
"3082",148,2,19,0,1,1,0,"r51",0
"3083",269,3,19,0,0,0,0,"r51",0
"3084",47,1,19,0,1,1,0,"r51",0
"3085",108,1,20,1,1,1,1,"r51",0
"3086",197,2,19,0,0,1,0,"r51",0
"3087",120,1,27,1,0,0,0,"r51",0
"3088",255,3,20,0,0,0,0,"r51",0
"3089",209,2,19,0,1,0,0,"r51",0
"3090",182,2,18,0,1,1,0,"r51",0
"3091",14,1,20,0,1,0,0,"r51",0
"3092",293,3,19,0,1,1,0,"r51",0
"3093",88,1,18,0,1,0,0,"r51",0
"3094",42,1,19,0,0,0,0,"r51",0
"3095",254,3,20,1,1,0,1,"r51",0
"3096",55,1,19,0,0,0,0,"r51",0
"3097",307,3,18,0,1,1,0,"r51",0
"3098",67,1,18,0,1,1,0,"r51",0
"3099",159,2,19,0,1,1,0,"r51",0
"3100",132,2,20,0,0,0,1,"r51",0
"3101",228,2,19,0,0,1,0,"r51",0
"3102",71,1,18,0,1,1,0,"r51",0
"3103",297,3,19,0,1,1,0,"r51",0
"3104",193,2,22,0,0,0,1,"r51",0
"3105",5,1,24,0,0,0,1,"r51",0
"3106",298,3,18,0,0,1,0,"r51",0
"3107",302,3,18,0,1,1,0,"r51",0
"3108",192,2,18,0,0,0,0,"r51",0
"3109",189,2,18,0,0,1,0,"r51",0
"3110",124,2,21,0,0,0,0,"r51",0
"3111",112,1,18,0,1,1,0,"r51",0
"3112",133,2,22,1,0,0,1,"r51",0
"3113",261,3,20,1,1,0,1,"r51",0
"3114",216,2,18,0,0,0,0,"r51",0
"3115",33,1,19,0,1,0,0,"r51",0
"3116",53,1,19,0,0,0,0,"r51",0
"3117",248,3,21,0,1,0,1,"r51",0
"3118",52,1,19,0,0,0,0,"r51",0
"3119",102,1,19,0,1,1,0,"r51",0
"3120",81,1,19,0,0,0,0,"r51",0
"3121",199,2,19,0,0,0,0,"r51",0
"3122",74,1,19,0,1,0,0,"r51",0
"3123",322,3,19,0,0,0,0,"r51",0
"3124",85,1,21,0,1,0,1,"r51",0
"3125",327,3,23,1,0,0,1,"r51",0
"3126",75,1,19,0,1,1,0,"r51",0
"3127",277,3,19,0,1,1,0,"r51",0
"3128",13,1,20,1,1,0,1,"r51",0
"3129",225,2,19,0,0,1,0,"r51",0
"3130",149,2,21,0,0,0,1,"r51",1
"3131",70,1,19,0,1,1,1,"r51",0
"3132",229,2,18,0,0,0,0,"r51",0
"3133",324,3,18,0,1,1,0,"r51",0
"3134",283,3,19,0,1,0,0,"r51",0
"3135",221,2,19,0,0,1,0,"r51",0
"3136",213,2,19,0,1,1,0,"r61",0
"3137",117,1,19,0,1,1,0,"r61",0
"3138",336,3,19,0,1,1,0,"r61",0
"3139",101,1,19,0,0,1,0,"r61",0
"3140",312,3,19,0,1,1,0,"r61",0
"3141",23,1,19,0,1,1,0,"r61",0
"3142",306,3,19,0,1,1,0,"r61",0
"3143",58,1,18,0,1,1,0,"r61",0
"3144",3,1,24,1,1,0,1,"r61",0
"3145",264,3,19,1,0,0,1,"r61",0
"3146",187,2,19,0,0,0,0,"r61",0
"3147",251,3,20,0,1,1,0,"r61",0
"3148",65,1,19,0,1,1,0,"r61",0
"3149",235,3,26,0,0,0,1,"r61",0
"3150",72,1,19,0,0,0,0,"r61",0
"3151",114,1,19,0,0,0,0,"r61",0
"3152",272,3,19,0,1,1,0,"r61",0
"3153",233,2,19,0,0,1,0,"r61",0
"3154",249,3,20,0,0,0,1,"r61",0
"3155",319,3,19,0,1,1,0,"r61",0
"3156",63,1,18,0,1,1,0,"r61",0
"3157",217,2,19,0,0,1,0,"r61",0
"3158",79,1,18,0,1,1,0,"r61",0
"3159",73,1,19,0,1,0,0,"r61",0
"3160",196,2,19,0,0,0,0,"r61",0
"3161",43,1,19,0,0,0,0,"r61",0
"3162",104,1,19,0,1,1,0,"r61",0
"3163",59,1,18,0,1,0,0,"r61",0
"3164",211,2,18,0,1,1,0,"r61",0
"3165",151,2,20,1,0,0,1,"r61",0
"3166",294,3,20,1,0,0,1,"r61",0
"3167",242,3,22,1,0,0,0,"r61",0
"3168",287,3,19,0,0,0,0,"r61",0
"3169",37,1,19,0,1,0,0,"r61",0
"3170",300,3,19,0,1,1,0,"r61",0
"3171",183,2,19,0,1,1,0,"r61",0
"3172",308,3,19,0,1,1,0,"r61",0
"3173",100,1,18,0,1,1,0,"r61",0
"3174",11,1,22,1,1,1,0,"r61",0
"3175",160,2,19,0,0,0,0,"r61",0
"3176",32,1,19,0,0,0,0,"r61",0
"3177",203,2,18,0,0,1,0,"r61",0
"3178",62,1,19,0,1,1,0,"r61",0
"3179",181,2,18,0,0,1,0,"r61",0
"3180",318,3,19,0,1,1,0,"r61",0
"3181",139,2,21,1,0,1,1,"r61",0
"3182",78,1,22,1,1,0,1,"r61",0
"3183",129,2,20,1,0,1,1,"r61",1
"3184",325,3,19,1,1,1,1,"r61",0
"3185",87,1,18,0,1,1,0,"r61",0
"3186",92,1,18,0,1,1,0,"r61",0
"3187",49,1,19,0,1,1,0,"r61",0
"3188",292,3,19,0,0,0,0,"r61",0
"3189",18,1,21,1,1,1,1,"r61",0
"3190",25,1,19,0,1,1,0,"r61",0
"3191",95,1,19,0,1,1,0,"r61",0
"3192",110,1,19,0,1,1,0,"r61",0
"3193",91,1,18,0,1,1,0,"r61",0
"3194",208,2,19,0,0,0,0,"r61",0
"3195",167,2,19,0,0,0,0,"r61",0
"3196",191,2,18,0,0,1,0,"r61",0
"3197",171,2,19,0,0,1,0,"r61",0
"3198",195,2,24,0,0,1,0,"r61",0
"3199",263,3,21,1,0,0,1,"r61",0
"3200",137,2,20,1,0,0,1,"r61",0
"3201",226,2,18,0,1,1,0,"r61",0
"3202",6,1,21,0,1,0,0,"r61",0
"3203",316,3,20,1,1,1,1,"r61",1
"3204",68,1,18,0,0,1,0,"r61",0
"3205",212,2,19,0,1,1,0,"r61",0
"3206",39,1,19,0,1,1,0,"r61",0
"3207",286,3,19,0,1,0,0,"r61",0
"3208",317,3,19,0,1,1,0,"r61",0
"3209",206,2,19,0,1,1,0,"r61",0
"3210",36,1,19,0,1,1,0,"r61",0
"3211",10,1,20,0,1,1,0,"r61",0
"3212",285,3,19,0,1,0,0,"r61",0
"3213",331,3,19,1,1,1,1,"r61",0
"3214",84,1,22,1,1,0,1,"r61",0
"3215",46,1,19,0,1,0,0,"r61",0
"3216",289,3,19,0,1,1,0,"r61",0
"3217",118,1,18,0,1,1,0,"r61",0
"3218",241,3,22,1,0,0,1,"r61",0
"3219",198,2,20,1,0,1,1,"r61",0
"3220",150,2,20,0,0,0,0,"r61",0
"3221",227,2,19,0,0,1,0,"r61",0
"3222",200,2,18,0,0,0,0,"r61",0
"3223",274,3,19,0,1,1,0,"r61",0
"3224",170,2,19,0,1,1,0,"r61",0
"3225",210,2,18,0,0,0,0,"r61",0
"3226",106,1,19,0,1,1,0,"r61",0
"3227",266,3,19,0,1,1,0,"r61",0
"3228",19,1,19,0,0,1,0,"r61",0
"3229",164,2,19,0,1,1,0,"r61",1
"3230",44,1,19,0,1,1,0,"r61",0
"3231",207,2,18,0,0,1,0,"r61",0
"3232",220,2,18,1,0,0,0,"r61",0
"3233",157,2,19,0,0,0,0,"r61",0
"3234",103,1,19,0,1,0,0,"r61",0
"3235",99,1,19,0,1,1,0,"r61",0
"3236",22,1,19,0,1,1,0,"r61",0
"3237",333,3,19,0,0,0,0,"r61",0
"3238",90,1,18,0,0,0,0,"r61",0
"3239",262,3,20,1,0,0,1,"r61",0
"3240",330,3,18,0,0,0,0,"r61",0
"3241",284,3,20,1,0,0,1,"r61",0
"3242",77,1,19,0,1,1,0,"r61",0
"3243",16,1,21,0,0,0,1,"r61",0
"3244",315,3,19,0,0,0,1,"r61",0
"3245",119,1,19,0,0,1,0,"r61",0
"3246",288,3,19,0,1,1,0,"r61",0
"3247",278,3,19,0,1,0,0,"r61",0
"3248",38,1,19,0,0,0,0,"r61",1
"3249",50,1,19,0,1,1,0,"r61",1
"3250",113,1,19,0,0,0,0,"r61",0
"3251",218,2,18,0,1,0,0,"r61",0
"3252",158,2,19,0,0,0,0,"r61",0
"3253",311,3,19,0,0,0,0,"r61",0
"3254",134,2,20,0,1,1,1,"r61",0
"3255",305,3,18,0,0,0,0,"r61",0
"3256",66,1,18,0,1,1,0,"r61",0
"3257",69,1,18,0,1,1,0,"r61",0
"3258",184,2,18,0,1,1,0,"r61",1
"3259",337,3,18,0,0,0,0,"r61",0
"3260",161,2,21,0,1,1,0,"r61",0
"3261",98,1,19,0,1,0,0,"r61",0
"3262",97,1,19,0,0,0,0,"r61",0
"3263",154,2,19,0,0,1,0,"r61",0
"3264",176,2,19,0,0,1,1,"r61",0
"3265",40,1,19,0,1,1,0,"r61",0
"3266",290,3,19,0,0,0,0,"r61",0
"3267",12,1,20,1,1,0,1,"r61",0
"3268",83,1,19,0,0,0,0,"r61",0
"3269",275,3,19,0,0,0,0,"r61",0
"3270",280,3,19,0,0,0,0,"r61",0
"3271",123,2,22,1,1,1,1,"r61",0
"3272",86,1,18,0,0,0,0,"r61",0
"3273",111,1,21,1,1,1,0,"r61",0
"3274",273,3,26,0,1,0,1,"r61",0
"3275",30,1,19,0,1,1,0,"r61",0
"3276",232,2,19,0,1,1,0,"r61",0
"3277",240,3,22,1,1,0,0,"r61",0
"3278",314,3,20,0,0,0,1,"r61",0
"3279",190,2,18,0,0,1,0,"r61",0
"3280",295,3,19,0,1,1,0,"r61",0
"3281",323,3,19,0,1,0,1,"r61",0
"3282",17,1,20,0,1,1,1,"r61",0
"3283",172,2,19,0,1,1,0,"r61",0
"3284",247,3,21,0,1,1,0,"r61",0
"3285",27,1,19,0,1,1,0,"r61",0
"3286",169,2,19,1,0,0,0,"r61",0
"3287",56,1,19,0,0,1,0,"r61",0
"3288",57,1,18,0,0,1,0,"r61",0
"3289",147,2,19,0,0,0,0,"r61",0
"3290",188,2,19,0,1,0,0,"r61",0
"3291",148,2,19,0,1,1,0,"r61",1
"3292",269,3,19,0,0,0,0,"r61",0
"3293",47,1,19,0,1,1,0,"r61",0
"3294",108,1,20,1,1,1,1,"r61",0
"3295",197,2,19,0,0,1,0,"r61",0
"3296",120,1,27,1,0,0,0,"r61",0
"3297",255,3,20,0,0,0,0,"r61",0
"3298",209,2,19,0,1,0,0,"r61",0
"3299",182,2,18,0,1,1,0,"r61",0
"3300",14,1,20,0,1,0,0,"r61",0
"3301",293,3,19,0,1,1,0,"r61",0
"3302",88,1,18,0,1,0,0,"r61",1
"3303",42,1,19,0,0,0,0,"r61",0
"3304",254,3,20,1,1,0,1,"r61",0
"3305",55,1,19,0,0,0,0,"r61",0
"3306",307,3,18,0,1,1,0,"r61",0
"3307",67,1,18,0,1,1,0,"r61",0
"3308",159,2,19,0,1,1,0,"r61",0
"3309",132,2,20,0,0,0,1,"r61",0
"3310",228,2,19,0,0,1,0,"r61",0
"3311",71,1,18,0,1,1,0,"r61",0
"3312",297,3,19,0,1,1,0,"r61",0
"3313",193,2,22,0,0,0,1,"r61",0
"3314",5,1,24,0,0,0,1,"r61",0
"3315",298,3,18,0,0,1,0,"r61",0
"3316",302,3,18,0,1,1,0,"r61",0
"3317",192,2,18,0,0,0,0,"r61",0
"3318",189,2,18,0,0,1,0,"r61",0
"3319",124,2,21,0,0,0,0,"r61",0
"3320",112,1,18,0,1,1,0,"r61",0
"3321",133,2,22,1,0,0,1,"r61",0
"3322",261,3,20,1,1,0,1,"r61",0
"3323",216,2,18,0,0,0,0,"r61",0
"3324",33,1,19,0,1,0,0,"r61",0
"3325",53,1,19,0,0,0,0,"r61",1
"3326",248,3,21,0,1,0,1,"r61",0
"3327",52,1,19,0,0,0,0,"r61",0
"3328",102,1,19,0,1,1,0,"r61",0
"3329",81,1,19,0,0,0,0,"r61",0
"3330",199,2,19,0,0,0,0,"r61",0
"3331",74,1,19,0,1,0,0,"r61",0
"3332",322,3,19,0,0,0,0,"r61",0
"3333",85,1,21,0,1,0,1,"r61",0
"3334",327,3,23,1,0,0,1,"r61",0
"3335",75,1,19,0,1,1,0,"r61",0
"3336",277,3,19,0,1,1,0,"r61",0
"3337",13,1,20,1,1,0,1,"r61",0
"3338",225,2,19,0,0,1,0,"r61",0
"3339",149,2,21,0,0,0,1,"r61",0
"3340",70,1,19,0,1,1,1,"r61",0
"3341",229,2,18,0,0,0,0,"r61",0
"3342",324,3,18,0,1,1,0,"r61",0
"3343",283,3,19,0,1,0,0,"r61",0
"3344",221,2,19,0,0,1,0,"r61",0
"3345",213,2,19,0,1,1,0,"r71",0
"3346",117,1,19,0,1,1,0,"r71",0
"3347",336,3,19,0,1,1,0,"r71",0
"3348",101,1,19,0,0,1,0,"r71",0
"3349",312,3,19,0,1,1,0,"r71",0
"3350",23,1,19,0,1,1,0,"r71",1
"3351",306,3,19,0,1,1,0,"r71",0
"3352",58,1,18,0,1,1,0,"r71",1
"3353",3,1,24,1,1,0,1,"r71",0
"3354",264,3,19,1,0,0,1,"r71",0
"3355",187,2,19,0,0,0,0,"r71",0
"3356",251,3,20,0,1,1,0,"r71",0
"3357",65,1,19,0,1,1,0,"r71",0
"3358",235,3,26,0,0,0,1,"r71",0
"3359",72,1,19,0,0,0,0,"r71",0
"3360",114,1,19,0,0,0,0,"r71",0
"3361",272,3,19,0,1,1,0,"r71",0
"3362",233,2,19,0,0,1,0,"r71",1
"3363",249,3,20,0,0,0,1,"r71",0
"3364",319,3,19,0,1,1,0,"r71",0
"3365",63,1,18,0,1,1,0,"r71",0
"3366",217,2,19,0,0,1,0,"r71",0
"3367",79,1,18,0,1,1,0,"r71",1
"3368",73,1,19,0,1,0,0,"r71",0
"3369",196,2,19,0,0,0,0,"r71",0
"3370",43,1,19,0,0,0,0,"r71",0
"3371",104,1,19,0,1,1,0,"r71",0
"3372",59,1,18,0,1,0,0,"r71",0
"3373",211,2,18,0,1,1,0,"r71",0
"3374",151,2,20,1,0,0,1,"r71",0
"3375",294,3,20,1,0,0,1,"r71",1
"3376",242,3,22,1,0,0,0,"r71",0
"3377",287,3,19,0,0,0,0,"r71",0
"3378",37,1,19,0,1,0,0,"r71",0
"3379",300,3,19,0,1,1,0,"r71",0
"3380",183,2,19,0,1,1,0,"r71",1
"3381",308,3,19,0,1,1,0,"r71",0
"3382",100,1,18,0,1,1,0,"r71",0
"3383",11,1,22,1,1,1,0,"r71",1
"3384",160,2,19,0,0,0,0,"r71",0
"3385",32,1,19,0,0,0,0,"r71",1
"3386",203,2,18,0,0,1,0,"r71",0
"3387",62,1,19,0,1,1,0,"r71",0
"3388",181,2,18,0,0,1,0,"r71",0
"3389",318,3,19,0,1,1,0,"r71",0
"3390",139,2,21,1,0,1,1,"r71",0
"3391",78,1,22,1,1,0,1,"r71",0
"3392",129,2,20,1,0,1,1,"r71",0
"3393",325,3,19,1,1,1,1,"r71",0
"3394",87,1,18,0,1,1,0,"r71",0
"3395",92,1,18,0,1,1,0,"r71",0
"3396",49,1,19,0,1,1,0,"r71",1
"3397",292,3,19,0,0,0,0,"r71",0
"3398",18,1,21,1,1,1,1,"r71",0
"3399",25,1,19,0,1,1,0,"r71",1
"3400",95,1,19,0,1,1,0,"r71",0
"3401",110,1,19,0,1,1,0,"r71",0
"3402",91,1,18,0,1,1,0,"r71",0
"3403",208,2,19,0,0,0,0,"r71",0
"3404",167,2,19,0,0,0,0,"r71",0
"3405",191,2,18,0,0,1,0,"r71",1
"3406",171,2,19,0,0,1,0,"r71",0
"3407",195,2,24,0,0,1,0,"r71",0
"3408",263,3,21,1,0,0,1,"r71",0
"3409",137,2,20,1,0,0,1,"r71",0
"3410",226,2,18,0,1,1,0,"r71",0
"3411",6,1,21,0,1,0,0,"r71",0
"3412",316,3,20,1,1,1,1,"r71",0
"3413",68,1,18,0,0,1,0,"r71",1
"3414",212,2,19,0,1,1,0,"r71",0
"3415",39,1,19,0,1,1,0,"r71",0
"3416",286,3,19,0,1,0,0,"r71",0
"3417",317,3,19,0,1,1,0,"r71",0
"3418",206,2,19,0,1,1,0,"r71",0
"3419",36,1,19,0,1,1,0,"r71",1
"3420",10,1,20,0,1,1,0,"r71",1
"3421",285,3,19,0,1,0,0,"r71",1
"3422",331,3,19,1,1,1,1,"r71",0
"3423",84,1,22,1,1,0,1,"r71",0
"3424",46,1,19,0,1,0,0,"r71",0
"3425",289,3,19,0,1,1,0,"r71",0
"3426",118,1,18,0,1,1,0,"r71",1
"3427",241,3,22,1,0,0,1,"r71",0
"3428",198,2,20,1,0,1,1,"r71",0
"3429",150,2,20,0,0,0,0,"r71",0
"3430",227,2,19,0,0,1,0,"r71",0
"3431",200,2,18,0,0,0,0,"r71",0
"3432",274,3,19,0,1,1,0,"r71",0
"3433",170,2,19,0,1,1,0,"r71",0
"3434",210,2,18,0,0,0,0,"r71",0
"3435",106,1,19,0,1,1,0,"r71",0
"3436",266,3,19,0,1,1,0,"r71",0
"3437",19,1,19,0,0,1,0,"r71",0
"3438",164,2,19,0,1,1,0,"r71",0
"3439",44,1,19,0,1,1,0,"r71",0
"3440",207,2,18,0,0,1,0,"r71",0
"3441",220,2,18,1,0,0,0,"r71",0
"3442",157,2,19,0,0,0,0,"r71",0
"3443",103,1,19,0,1,0,0,"r71",0
"3444",99,1,19,0,1,1,0,"r71",0
"3445",22,1,19,0,1,1,0,"r71",1
"3446",333,3,19,0,0,0,0,"r71",0
"3447",90,1,18,0,0,0,0,"r71",0
"3448",262,3,20,1,0,0,1,"r71",0
"3449",330,3,18,0,0,0,0,"r71",0
"3450",284,3,20,1,0,0,1,"r71",0
"3451",77,1,19,0,1,1,0,"r71",1
"3452",16,1,21,0,0,0,1,"r71",0
"3453",315,3,19,0,0,0,1,"r71",0
"3454",119,1,19,0,0,1,0,"r71",0
"3455",288,3,19,0,1,1,0,"r71",1
"3456",278,3,19,0,1,0,0,"r71",0
"3457",38,1,19,0,0,0,0,"r71",0
"3458",50,1,19,0,1,1,0,"r71",0
"3459",113,1,19,0,0,0,0,"r71",0
"3460",218,2,18,0,1,0,0,"r71",0
"3461",158,2,19,0,0,0,0,"r71",0
"3462",311,3,19,0,0,0,0,"r71",0
"3463",134,2,20,0,1,1,1,"r71",0
"3464",305,3,18,0,0,0,0,"r71",0
"3465",66,1,18,0,1,1,0,"r71",0
"3466",69,1,18,0,1,1,0,"r71",0
"3467",184,2,18,0,1,1,0,"r71",0
"3468",337,3,18,0,0,0,0,"r71",0
"3469",161,2,21,0,1,1,0,"r71",0
"3470",98,1,19,0,1,0,0,"r71",0
"3471",97,1,19,0,0,0,0,"r71",0
"3472",154,2,19,0,0,1,0,"r71",0
"3473",176,2,19,0,0,1,1,"r71",0
"3474",40,1,19,0,1,1,0,"r71",1
"3475",290,3,19,0,0,0,0,"r71",0
"3476",12,1,20,1,1,0,1,"r71",0
"3477",83,1,19,0,0,0,0,"r71",0
"3478",275,3,19,0,0,0,0,"r71",0
"3479",280,3,19,0,0,0,0,"r71",0
"3480",123,2,22,1,1,1,1,"r71",0
"3481",86,1,18,0,0,0,0,"r71",1
"3482",111,1,21,1,1,1,0,"r71",0
"3483",273,3,26,0,1,0,1,"r71",0
"3484",30,1,19,0,1,1,0,"r71",1
"3485",232,2,19,0,1,1,0,"r71",0
"3486",240,3,22,1,1,0,0,"r71",0
"3487",314,3,20,0,0,0,1,"r71",0
"3488",190,2,18,0,0,1,0,"r71",0
"3489",295,3,19,0,1,1,0,"r71",0
"3490",323,3,19,0,1,0,1,"r71",0
"3491",17,1,20,0,1,1,1,"r71",0
"3492",172,2,19,0,1,1,0,"r71",0
"3493",247,3,21,0,1,1,0,"r71",1
"3494",27,1,19,0,1,1,0,"r71",0
"3495",169,2,19,1,0,0,0,"r71",0
"3496",56,1,19,0,0,1,0,"r71",0
"3497",57,1,18,0,0,1,0,"r71",1
"3498",147,2,19,0,0,0,0,"r71",0
"3499",188,2,19,0,1,0,0,"r71",0
"3500",148,2,19,0,1,1,0,"r71",0
"3501",269,3,19,0,0,0,0,"r71",0
"3502",47,1,19,0,1,1,0,"r71",0
"3503",108,1,20,1,1,1,1,"r71",1
"3504",197,2,19,0,0,1,0,"r71",0
"3505",120,1,27,1,0,0,0,"r71",0
"3506",255,3,20,0,0,0,0,"r71",0
"3507",209,2,19,0,1,0,0,"r71",0
"3508",182,2,18,0,1,1,0,"r71",0
"3509",14,1,20,0,1,0,0,"r71",0
"3510",293,3,19,0,1,1,0,"r71",0
"3511",88,1,18,0,1,0,0,"r71",0
"3512",42,1,19,0,0,0,0,"r71",0
"3513",254,3,20,1,1,0,1,"r71",0
